,id,cmt,price,service,ship,performance,genuine,configuration,access,other,model
1232,r-52802057,"máy dùng mượt , giá rẻ hơn mong_đợi mua đúng đợt giảm_giá . mới dùng thấy lỗi hy_vọng dùng tốt",1,0,0,1,0,0,0,0,0
1233,r-52318378,máy tốt . nhân_viên tư_vấn nhiệt_tình . tôi quay mua hàng .,0,1,0,0,0,0,0,0,0
1234,r-52109714,máy mới mua rè 1 loa bên trái . shop xem cơ_sở số 2 đại_cồ việt máy mới mình đổi máy .,0,0,0,0,0,2,0,0,0
1235,r-52037162,"máy sử_dụng tốt , nhanh , hình_dáng gọn_nhẹ , đẹp .",0,0,0,0,0,0,0,0,1
1236,r-54654058,máy thường hay mất kết_nối wifi . hoạt_động tự_nhiên máy tắt ngang nhấn nút nguồn máy mới chạy trở_lại xãy một lần . hộp_thoại nhập địa_chỉ wifi máy mới wifi .,0,0,0,0,0,2,0,0,0
1237,r-54102038,"máy mỏng_nhẹ , thiết_kế đẹp , hiệu_năng ổn trong công_việc văn_phòng",0,0,0,1,0,0,0,0,1
1238,r-54903095,máy mau hết pin mình sạc đầy sử tác_vụ cơ_bản thui tầm 2 h hết pin . mua tư_vấn mình 68 h .,0,1,0,0,0,2,0,0,0
1239,r-54618852,"máy dùng tốt , nhân_viên phục_vụ nhiệt_tình . tin_tưởng sản_phẩm cửa_hàng .",0,1,0,0,0,0,0,0,0
1240,r-54748970,"nhân_viên nhiệt_tình , sản_phẩm chất_lượng",0,1,0,0,0,0,0,0,0
1241,r-54553264,nhân_viên siêu_dth nhiệt_tình luoon_thích thái_độ nhân viên hơn thích máy máy tháy cũn ôk,0,1,0,0,0,0,0,0,0
1242,r-54532080,mình mua 2 máy mới đầu tháng 4 cuối tháng 5 . máy cài win 11 . thỉnh_thoảng lỗi về voice_input đơ máy .,0,0,0,2,0,0,0,0,0
1243,r-54212368,"máy vận_hành ổn_định , hơi chậm chút",0,0,0,2,0,0,0,0,0
1244,r-52863796,"tốt , nhân_viên nhiệt_tình , dễ_thương",0,1,0,0,0,0,0,0,0
1245,r-54772300,xài đc . vỏ chiếu nghỉ bàn_phím ấn lún xuống tạo cảm_giác ọp_ẹp mỏng_manh,0,0,0,0,0,0,0,0,2
1246,r-54917123,nhân_viên tận_tình hiện_tại tốt chờ trãi_nghiệm thêm,0,1,0,0,0,0,0,0,0
1247,r-51908993,"nhân_viên thân_thiện , hướng_dẫn nhiệt_tình , sản_phẩm ổn trong tầm giá .",1,1,0,0,0,0,0,0,0
1248,r-50286781,"nhân_viên dễ_thương , tư_vấn nhiệt_tình lắm , máy đẹp , dùng khá ổn trong tầm giá",0,1,0,0,0,0,0,0,1
1249,r-50264681,"nhân_viên phục_vụ nhiệt_tình , sản_phẩm chất_lượng , giao hàng nhanh nhân_viên phục_vụ nhiệt_tình , sản_phẩm chất_lượng , giao hàng nhanh",0,1,1,0,0,0,0,0,0
1250,r-50229301,"mọi thứ ổn , bàn_phím đẹp , màu_sắc_đẹp , màn_hình lớn . tuy_nhiên máy hơi chậm , chất_lượng ánh_sáng trung_bình . giá nhà_sản_xuất ánh_sáng tốt hơn cho_dù giá cao hơn 1 chút tuyệt_vời hơn",0,0,0,0,0,1,0,0,1
1251,r-50175119,"màn_hình rộng , pin tốt . thiết_kế máy khá đẹp , giá phải_chăng . đáng mua .",1,0,0,0,0,1,0,0,1
1252,r-54433654,"máy chạy nhanh lắm nhé , sẵn win11 bản_quyền đỡ tốn tiền mua . đáng tiền tầm_giá . có_điều dmx test mua , cắm_đầu chọn đại_thôi . may máy chạy ổn .",0,0,0,1,0,0,0,0,0
1253,r-53022288,"giao_diện máy đẹp , pin dùng khoảng 1,5 h .",0,0,0,0,0,2,0,0,1
1254,r-54525406,"máy đẹp , cấu_hình khá trong tầm_giá , bảo_hành 3 năm tuyệt_vời , yên_tâm sử_dụng",0,0,0,0,0,1,0,0,1
1255,r-53722288,"máy chạy êm , màn_hình rõ nét , thích nhất bàn_phím laptop đèn dùng tiện hơn , sáng hơn",0,0,0,1,0,1,0,0,0
1256,r-53721032,nhân_viên nhiệt_tình máy đẹp tốt xịn mịn hài_lòng,0,1,0,0,0,0,0,0,1
1257,r-53721003,"máy dùng mượt tốt , anh_chị nhân_viên phục_vụ tốt",0,1,0,1,0,0,0,0,0
1258,r-53687277,"máy hình_thức đẹp , chắc_chắn . dùng ki biết chạy tốt kỳ_vọng không",0,0,0,0,0,0,0,0,1
1259,r-54752620,"nhân_viên chăm_sóc khách_hàng phục_vụ tận_tình , máy_tốt chạy mượt",0,1,0,1,0,0,0,0,0
1260,r-53153205,"máy_tính sử_dụng tốt , đạt nhu_cầu , cảm_ơn",0,0,0,0,0,0,0,1,0
1261,r-53103533,"quá tệ . mới mua về lỗi sạc pin mạy chạy ù_ù đến 1 đổi 1 máy lỗi y_chang pin như_thế quá phiền_phức , mất thời_gian .",0,0,0,0,0,0,0,0,0
1262,r-54885465,mẫu_mã đẹp giá_cả phải_chăng nhân_viên tư_vấn nhiệt_tình,1,1,0,0,0,0,0,0,1
1263,r-54978493,mọi thứ ổn . máy chạy êm . dễ bám vân tay .,0,0,0,1,0,0,0,0,0
1264,r-54051005,"nhân_viên chổ mua phục_vụ tốt , còn đén máy lổi_đổi ở cửa_hàng khác phục_vụ chậm_chạp làm_khó không đổi máy , mặc dù lổi máy",0,1,0,0,0,0,0,0,0
1265,r-53377530,máy đẹp . cấu_hình chạy mượt . nhân_viên tư_vấn nhiệt_tình,0,1,0,1,0,1,0,0,1
1266,r-54232354,"laptop tốt , mạnh_mẽ , đáp_ứng tốt yêu_cầu công_việc",0,0,0,0,0,0,0,0,1
1267,r-53389505,"máy dùng thấy khởi_động khá nhanh , pin sạc dùng lâu . thấy tốt",0,0,0,2,0,2,0,0,0
1268,r-52304732,mình mua máy mới 304 máy lỗi nút nguồn đi sửa 2 3 lần liền . cuối_cùng người thiệt khác mua máy mới trả máy cũ,0,0,0,0,0,2,0,0,0
1269,r-54554222,"máy khởi_động nhanh , tác_vụ dùng chỉnh_ảnh hoặc photoshop chạy ổn_định , test thử game",0,0,0,1,0,0,0,0,0
1270,r-54067842,"xài khá ổn , tản_nhiệt tốt_nha nhưng_mà win 11 thấy xài không tốt lắm",0,0,0,0,0,0,0,0,0
1271,r-54222338,"máy dùng ổn , gõ phím quá ồn , chất_lượng hình_ảnh tốt , máy khá nhaỵ . nhược_điểm kết_nối mạng ổn lắm , thỉnh_thoảng mất kết_nối mình kết_nối mạng",0,0,0,0,0,2,0,0,0
1272,r-54424740,"bạn kỹ_thuật bạn sale hỗ_trợ tốt , tư_vấn nhiệt_tình , cung_cấp đầy_đủ thông_tin . nhân_viên bộ_phận khác vui_vẻ . trải_nghiệm mua hàng tốt . cửa_hàng 5 sao",0,1,0,0,0,0,0,0,0
1273,r-54318450,"máy chạy mát , cấu_hình ổn trong tầm_giá , giới_thiệu người_thân .",0,0,0,1,0,1,0,0,0
1274,r-53921795,nhân_viên nhiệt_tình sản_phẩm ưng_ý,0,1,0,0,0,0,0,0,0
1275,r-53747388,lỗi win xanh màn_hình,0,0,0,0,0,2,0,0,0
1276,r-53283175,"máy lổi màn_hình xanh liên_tục , thật lo_lắng . nghỉ cặp_nhật phiên_bản mới . thất_vọng_tật , biết sao , đi bảo_hành ,",0,0,0,0,0,2,0,0,0
1277,r-53274093,"laptop đẹp , phục_vụ chu_đáo",0,1,0,0,0,0,0,0,1
1278,r-52863652,chất_lượng tốt . anh_chị nhân_viên nhiệt_tình tư_vấn . nhma mua về tới h em mở máy đùng,0,1,0,0,0,0,0,0,0
1279,r-52730765,sản_phẩm tốt chăm_sóc khách_hàng tận_tình chu_đáo,0,1,0,0,0,0,0,0,0
1280,r-52728871,nhân_viên nhiệt_tình hàng đóng_hộp đầy_đủ sử_dụng lỗi hay trục_trặc,0,1,1,0,0,0,0,0,0
1281,r-52672751,sản_phẩm tốt giá tốt chất_lượng mê nghen mình mua day_học tốt lắm,1,0,0,0,0,0,0,0,0
1282,r-52591054,mình hiểu sao máy hay chậm mặc_dù wifi tốt sử_dụng máy_tính khác,0,0,0,2,0,2,0,0,0
1283,r-52188380,"mọi thứ tốt , trừ quả pin hết nhanh quá",0,0,0,0,0,2,0,0,0
1284,r-51616549,"máy mình mua về sài tầm 2 tháng loa máy nghe , trong tai nghe nghe bình_thường , lỗi shop",0,0,0,0,0,2,0,0,0
1285,r-54552627,mọi thứ dùng tốt nhưng_mà bàn_phím hơi nông gõ hay liệu hiểu sao hay lỗi phím cách,0,0,0,0,0,0,0,1,0
1286,r-54296865,nhân_viên bán hàng tư_vấn chuyên_nghiệp thái_độ coi_thường khách_hàng,0,1,0,0,0,0,0,0,0
1287,r-54228380,"mình mua 2 ngày , mọi thứ khá ổn_trừ thường_xuyên ngắt kết_nối wifi sử_dụng , mặc_dù wifi mạnh biết máy mới hay máy lỗi",0,0,0,0,0,2,0,0,0
1288,r-53518770,"máy dùng tốt , mua thêm thanh_ram 8 gb lắp dùng mới tốt",0,0,0,0,0,0,0,1,0
1289,r-53351141,"nhân_viên tư_vấn , phục_vụ chu_đaó , sản_phầm dùng tốt",0,1,0,0,0,0,0,0,0
1290,r-53256070,"giá tốte máy hư lỗi liên_tục , mình đi công_tác công_việc gấp chạy liên_tục đi sửa máy",0,0,0,2,0,0,0,0,0
1291,r-52863701,sản_phẩm cấu_hình tốt . pin sử_dụng mau hết ,0,0,0,0,0,2,0,0,0
1292,r-51712157,"mới mua xài thời_gian ngắn máy ổn_định , mẫu_mã thiết_kế đẹp ,",0,0,0,0,0,0,0,0,1
1293,r-54907413,sản_phẩm đẹp chạy mượt . đặc_biệt nhân_viên tư_vấn nhiệt_tình đúng nhu_cầu . cảm_ơn điện_máy xanh,0,1,0,1,0,0,0,0,1
1294,r-54204479,"xài tốt , pin nhanh hết máy nhanh nóng",0,0,0,0,0,2,0,0,0
1295,r-54188738,"máy chức_năng , đáp_ứng mục_đích sử_dụng tuy tôi thử hết . nhân_viên đmx hỗ_trợ nhiệt_tình chế_độ bảo_hành tốt .",0,1,0,0,0,0,0,0,0
1296,r-54071263,"cảm ứng_mượt . dễ sử_dụng . pen sạc không lắp pin , tiện . pen nam châm_hít laptap .",0,0,0,1,0,2,0,0,0
1297,r-53963587,"máy màu đẹp , cảm_ứng nhaỵ , máy mỏng nhẹ",0,0,0,0,0,1,0,0,1
1298,r-54619529,"nhân_viên chính_diễn ở đmx thạch_liên nhiệt_tình , hỗ_trợ hêt mức , tư_vấn nhiệt_tình . lần ủng_hộ tiếp .",0,1,0,0,0,0,0,0,0
1299,r-53746083,mình mới mua gàn tháng sao cai_ssd mình 200 g vay nhỉ nâng_cấp nào,0,0,0,0,0,0,0,1,0
1300,r-53720511,"nhân_viên nhiệt_tình máy ổn_định , lần tôi ghé mua hàng tiếp",0,1,0,0,0,0,0,0,0
1301,r-53641714,"sử_dụng máy đột_nhiên tối màn_hình đen_thui , lần , còn mọi thứ khác tốt",0,0,0,0,0,2,0,0,0
1302,r-53635842,máy mới dùng 1 tháng pin dùng 100 đến 10 trong 2 tiếng rưỡi sao,0,0,0,0,0,2,0,0,0
1303,r-53453516,"máy chạy nhanh , mát . hơi bất_tiện muốn nâng_cấp thêm ssd ram đợi hết bảo_hành mới bung máy , nhu_cầu hiện_tại máy mượt .",0,0,0,1,0,0,0,0,0
1304,r-53295103,quạt tản_nhiệt kêu hơi to cắm sạc sử_dụng màn_hình tối đen một tầm hai giây,0,0,0,0,0,2,0,0,0
1305,r-53247376,"máy tốt , nóng , đáng mua , mình mua về chơi game , máy chạy êm_không ồn , hầu_hết loại game fps , call of_duty chạy tốt nhé . nhân_viên dễ_thương nhiệt_tình .",0,1,0,2,0,0,0,0,0
1306,r-53081532,"máy tốt , phụ kiện tốt , nhân_viên tư_vấn nhiệt_tình",0,1,0,0,0,0,0,0,0
1307,r-52774635,"máy tốt , đẹp . nhân_viên tư_vấn nhiệt_tình tận_tâm khách_hàng",0,1,0,0,0,0,0,0,1
1308,r-52349384,"quá tốt chất_lượng nhân_viên phục_vụ tốt , bảo tặng chuột không mua thêm",0,1,0,0,0,0,0,0,0
1309,r-54524820,"2 điểm trừ nhỏ con trỏ chuột hơi_xít di_chuyển không trơn_tru laptop màu đen bám vân tay , thường_xuyên vệ_sinh . trong tầm_giá",0,2,0,2,0,0,0,0,0
1310,r-52306515,"màu ảnh tươi_nét mong_đợi , nó nhạt_nhạt nhợt_nhợt khum thấy thay_đổi hết màu nhạt_nhạt như_vậy",0,0,0,0,0,2,0,0,0
1311,r-54214630,em mới mua mây tầm nửa tháng . xem 1 . màn_hình nháy 1 . hết pin hay cắm sạc . xem bình_thường tự_nhiên tối màn_hình sáng,0,0,0,0,0,2,0,0,0
1312,r-54288607,lấy máy để_ý 23 hôm mới thấy màn_hình 4 góc dính keo băng_dán 3 4 góc hình,0,0,0,0,0,2,0,0,0
1313,r-53999075,mình mới mua về dùng thấy bình_thường giá . dùng một thời_gian xem đánh_giá .,0,0,0,0,0,0,0,1,0
1314,r-52172337,"sản_phẩm dùng tốt , chơi game_mượt nhân_viên nhiệt_tình , chu_đáo",0,1,0,1,0,0,0,0,0
1315,r-54388286,"sản_phẩm tốt , nhân_viên thế_giới di_động nhiệt_tình chu_đaó , tạo lòng_tin ở khách_hàng .",0,1,0,0,0,0,0,0,0
1316,r-53768856,cảm_ơn bạn tư_vấn nhiệt_tình . máy xài ổn,0,1,0,0,0,0,0,0,0
1317,r-52846471,"máy bắt_mạng wifi hơi kém , thi_thoảng mất kết_nối internet",0,0,0,0,0,2,0,0,0
1318,r-54917042,xài khá mượt chức_năng văn_phòng thỉnh_thoảng đownload hơi chậm,0,0,0,1,0,0,0,0,0
1319,r-54900017,sản_phẩm tốt nhân_viên phục_vụ nhiệt_tìnhdễ thương,0,1,0,0,0,0,0,0,0
1320,r-54242235,sản_phẩm tốt ổn_định . nói_chung chặt_lượng . chế_độ bán chăm_sóc khách_hàng tuyệt_vời . xin cảm_ơn,0,1,0,0,0,0,0,0,0
1321,r-53307827,"tốt , máy xịn , khởi_động nhanh , màn_hình đẹp , phím bấm to dễ nhìn",0,0,0,0,0,1,0,0,0
1322,r-53204592,màu máy_vi_tính đẹp . máy chạy tốt nhanh . dịch_vụ bán hàng tốt nhân_viên bán hàng chuyên_nghiệp tinh_tế .,0,1,1,1,0,0,0,0,1
1323,r-54505909,hài_lòng sản_phẩm . tuy_nhiên 1 điểm không_thích bản_lề màn_hình không_thể mở_rộng 170180 độ mẫu lenovo khác .,0,0,0,0,0,2,0,0,0
1324,r-53617524,nhân_viên phục_vụ tốt . máy_tính đẹp . tuy_nhiên mình khá khó_chịu tiếng quạt làm mát máy kêu khá to . ai giống mình không . làm_sao khắc_phục,0,1,0,0,0,2,0,0,1
1325,r-54505076,"mình chọn hàng sử_dụng , giá rẻ máy_tính cũ thị_trường . hưởng bảo_hành phần_mềm windows ở cửa_hàng . sử_dụng mượt_mà . gặp lỗi .",1,0,0,1,0,0,0,0,0
1326,r-54050573,"hàng đúng tầm_giá , nhỏ gọn nhẹ , phù_hợp mang_vác đi dạy_học",0,0,0,0,0,0,0,0,1
1327,r-53685085,sản_phẩm giá mềm dùng tốt học_tập . văn_phòng cơ_bản coi phim nghe nhạc nhân_viên tư_vấn nhiệt_tình,1,1,0,0,0,0,0,0,0
1328,r-53395736,mới mua sài thấy tốt . phím nhấn_phím kí_tự ngược_lại . không biết đổi không,0,0,0,0,0,2,0,1,0
1329,r-53000778,"xài tốtie , máy load hơi chậm phù_hợp cấu_hình , phù_hợp giá tiền",0,0,0,2,0,0,0,0,0
1330,r-52661908,dùng bé sem phim . chạy chạm . màu_sắc sáng ,0,0,0,0,0,1,0,0,0
1331,r-52450647,"sản_phẩm dùng tốt . kiểu_dáng nhỏ gọn , tặng balo mang đi khắp_nơi . biết bán_lẽ balo , mua thêm 1",0,0,0,0,0,0,0,0,1
1332,r-52311482,"mua sử_dụng office , sử_dụng nhiêu , màn_hình , chớp_tắt tắt màn_hình",0,0,0,0,0,0,0,1,0
1333,r-52307353,"sản_phẩm sử_dụng tốt học_tập , loa hơi nhỏ",0,0,0,0,0,2,0,0,0
1334,r-52257211,em mới mua sản phẩm nó chậm quá mở máy chờ lâu_em muốn đời sản_phẩm biết,0,0,0,0,0,0,0,1,0
1335,r-51933970,"sản_phẩm tốt . thích_hợp cháu học online , hạn_chế chơi game cấu_hình thấp . đỡ quản_lý . 1 hơi khó_chịu dùng mic ngoài",0,0,0,0,0,2,0,1,0
1336,r-51877998,sản_phẩm tốt . nhân_viên giao hàng nhiệt_huyết tư_vấn chăm_sóc khách_hàng .,0,1,1,0,0,0,0,0,0
1337,r-54890077,mình mới mua laptop mình thấy lap hiện window 11 home mình muốn đổi window 11 pro làm_sao,0,0,0,0,0,0,0,1,0
1338,r-52402592,"lỗi lặt_vặt , bảo_hành nhân_viên nói bình_thường , bình_thường vài thôi , dùng lâu_lâu lỗi , khó_chịu",0,0,0,0,0,0,0,0,0
1339,r-53888089,máy tốt truy_cập nhanh . tuy_nhiên thỉnh_thoảng rớt wifi dùng,0,0,0,0,0,0,0,0,0
1340,r-53817854,"sản_phẩm dùng tốt . tôi sẻ chia_sẻ người_thân , bạn_bè về sản phẩm .",0,0,0,0,0,0,0,1,0
1341,r-52914195,"sản_phẩm đẹp , chất_lượng tốt , nhân_viên nhiệt_tình .",0,1,0,0,0,0,0,0,1
1342,r-52078894,"phím nhẹ , êm . màn_hình nét . máy_dung ổn_định lâu_dài , ít nóng . sáng bàn_phím quá tốt",0,0,0,0,0,1,0,0,0
1343,r-54187495,"cấu_hình nhanh , máy nhỏ gọn , nhân_viên tận_tình",0,1,0,0,0,1,0,0,1
1344,r-53994832,"pin hơi nhanh hết . còn ổn , xem 1 thời_gian .",0,0,0,0,0,2,0,0,0
1345,r-54285958,"máy nhẹ , mạnh , đẹp , dễ_dàng mang đi làm , nên mua",0,0,0,0,0,0,0,0,1
1346,r-54241344,"máy mượt màn_hình đẹp , dịch_vụ tốt , nhân_viên chu_đáo nhiệt_tình ghé đmx",0,1,0,1,0,1,0,0,0
1347,r-52489801,"mượt , khởi_động nhanh , thấy lỗi , cảm_ứng gương_mặt nhanh",0,0,0,1,0,2,0,0,0
1348,r-52324917,"tổng_thể máy đẹp , thiết_kế độ hoàn_thiện sắc_nét . một thời_gian dài sử_dụng cảm_thấy máy mượt_mà mới mua . điểm trừ ở dòng máy dễ trầy xướt",0,0,0,1,0,0,0,0,1
1349,r-53577700,máy vừa_mới mua về nhà 2 ngày lỗi màn_hình mang đi đổi máy hẹn 10 ngày . lần tắt máy màn_hình dựt màn_hình_như hư,0,0,0,0,0,2,0,0,0
1350,r-53445006,"máy mỏng nhẹ , khá đẹp . máy khá nóng mặc_dù sử_dụng tác_vụ bình_thường xem phim , lướt_web thời_gian khởi_động nguồn không nhanh lắm .",0,0,0,2,0,2,0,0,1
1351,r-53012248,"mua cưng trứng ngỗng , dám_động mạnh , một ngày đẹp trời , laptop chảy mực màn_hình xanh_lè , chán ghê",0,0,0,0,0,2,0,0,0
1352,r-52325800,"sạc chơi máy nóng , mọi người sử_dụng hạng_chế sạc sử_dụng nha . ngoài_ra mọi thứ tốt hết . mình sử_dụng khoảng 2 tuần",0,0,0,2,0,2,0,0,0
1353,r-54079016,máy lỗi hay rớt_mạng bất_chợt . bàn phím lỗi nhấn tổ_hợp phím_shift6 phím .,0,0,0,0,0,0,0,1,0
1354,r-54964550,"dùng hơn 2 tuần máy chạy ổn, hơi nhanh hết pin dùng ứng_dụng văn_phòng khoảng 2 tiếng rưỡi cắm sạc",0,0,0,1,0,0,0,0,0
1355,r-54317896,máy hiện_đại . tốc độ nhanh . tiện_lợi . gọn_nhẹ,0,0,0,0,0,0,0,0,1
1356,r-53941390,"dùng 1 tuần thấy tạm ổn , tuy nhanh xuống pin quá",0,0,0,0,0,2,0,1,0
1357,r-54471135,"máy chạy êm , cấu_hình mạnh phù_hợp làm_việc đồ họa , code , giải_trí game hình_ảnh mượt",0,0,0,1,0,1,0,0,0
1358,r-52995638,"mọi thứ tốt , màn_hình ám_màu màn_hình hiển_thị màu sáng xong chuyển màu tối .",0,0,0,0,0,2,0,0,0
1359,r-54481027,"sản_phẩm tốt , hoạt_động trơn_tru mượt_mà , màn_hình đẹp . nhân_viên tgdđ nhiệt_tình , chu_đaó .",0,1,0,1,0,1,0,0,0
1360,r-54149937,"tuyệt_vời laptop chạy mượt_mà , pin dùng thoải_mái ngày sạc .",0,0,0,1,0,1,0,0,0
1361,r-54102185,"máy trọng_lượng khá nhẹ , thuận_tiện mang người thường_xuyên . thân máy mỏng khe cắm thẻ nhớ … khá bất_tiện , người dùng mua thêm hub cắm ngoài",0,0,0,0,0,2,0,0,1
1362,r-54206357,"sản_phẩm đẹp , nhẹ , sang_trọng , tốc_độ xử_lý nhanh",0,0,0,0,0,1,0,0,1
1363,r-54712622,"mẫu đẹp mới sử_dụng biết chất_lượng thế_nào . hiện_tại thấy xử_lý nhanh , pin_mát . dịch_vụ chu_đáo",0,1,1,0,0,0,0,0,1
1364,r-53299332,sản_phẩm tốt quản_lý nhân_viên nhiệt_tình hỗ_trợ,0,1,0,0,0,0,0,0,0
1365,r-52782215,chất_lượng máy tốt nhân_viên phục_vụ nhiệt_tình thân_thiện,0,1,0,0,0,0,0,0,0
1366,r-52473225,"máy tốt , cấu_hình ổn , hàng mới",0,0,0,0,0,1,0,0,1
1367,r-52446051,"máy tốt , nhân_viên tư_vấn bộ_phận kỹ_thuật nhiệt_tình",0,1,0,0,0,0,0,0,0
1368,r-53404156,lỗi card wifi mua máy đến giờ đem bảo_hành dùng máy hơn 2 tháng mới đánh_giá,0,0,0,0,0,2,0,1,0
1369,r-53259039,"máy chạy êm_tản nhiệt_tốt , đáp_ứng nhu_cầu sử_dụng mình .",0,1,0,1,0,0,0,0,0
1370,r-53082093,"máy chạy trơn_mượt , độ hoàn_thiện 10 đ . tuy_nhiên , thời_gian sử_dụng pin ấn_tượng lắm",0,0,0,1,0,1,0,0,0
1371,r-53997850,"máy dùng mượt , nóng , màn_hình đẹp , nhẹ , hợp nhu_cầu",0,0,0,1,0,1,0,0,0
1372,r-52529419,dùng lâu nóng_máy . cảm_ứng vân_tay chắc . bàn_phím số bất_tiện,0,0,0,0,0,2,0,0,0
1373,r-52326736,"máy chắc khỏe đẹp . màng_hình quá tốt.pin trâu , làm_việc bình_thường 78 h , chơi game 34 h . sử_dụng kê nghiêng máy nóng . giải_trí chơi game kệ tản_nhiệt .",0,0,0,1,0,1,0,0,1
1374,r-54329820,"laptop đẹp , nặng lắm . tuy_nhiên dùng lap cục sạc hơi nhanh nóng .",0,0,0,0,0,0,0,0,1
1375,r-53305556,"máy chạy mượt , ổn_định , tuy_nhiên mình khám_phá hết chức_năng",0,0,0,1,0,0,0,0,0
1376,r-54886740,may sang_trọng xử_lí nhanh giao_diện dễ sử_dụng đơn_giản hy_vọng bên bi hơn dòng khác,0,0,0,1,0,0,0,0,1
1377,r-53145191,máy chạy nhanh ổn_định tuy_nhiên máy còn một_số lỗi hk đáng_kể chạy tác_vụ nặng máy hơi chậm đứng_hình đáng_kể nâng_cấp ram ssd máy chạy tuyệt_vời,0,0,0,2,0,0,0,0,0
1378,r-52245257,"nhân_viên tư_vấn tốt , sản_phẩm đúng mô_tả",0,1,0,0,0,0,0,0,0
1379,r-51571086,"sản_phẩm khá ổn , đặt_hàng giao hàng nhanh",0,0,1,0,0,0,0,0,0
1380,r-53995572,"mua sử_dụng mạnh_mẽ , core i7 gen 12 màn 15,6 full kim_loại . con nằm trong top rẻ nhất cấu_hình .",1,0,0,0,0,1,0,0,1
1381,r-54505205,"máy sử_dụng mượt , mình rõ mở quạt ở đâu , còn độ bền_chắc đợi về",0,0,0,1,0,0,0,0,0
1382,r-54437059,sản_phẩm khá tốt ưng_ý_hệ điều_hành mới còn 1 tí lỗi nhẹ tốtk xứng_đáng giá tiền,0,0,0,0,0,0,0,1,0
1383,r-54121757,"giao hàng hướng_dẫn nhiệt_tình , hàng giảm_giá , cấu_hình mạnh",1,1,1,0,0,1,0,0,0
1384,r-52228376,"máy đẹp , nhân_viên hổ_trợ tốt , máy chơi game quạt quay ồn , nóng_hiệu_năng tốt , laptop chơi game máy nào nóng . nói_chung tốt .",0,0,0,1,0,1,0,0,1
1385,r-52223947,"máy mượt , dùng êm , hệ_thống máy chương_trình bảo_hành tốt",0,0,0,1,0,0,0,0,0
1386,r-53427922,"xài tốt nhanh , loa_ổn mọi thứ tốt",0,0,0,0,0,0,0,1,0
1387,r-53109078,"sản_phẩm tốt , nhân_viên phục_vụ nhiệt_tình",0,1,0,0,0,0,0,0,0
1388,r-53070652,"máy đẹp , tốt . nhân_viên tư_vấn tận_tâm .",0,1,0,0,0,0,0,0,1
1389,r-53060208,"máy mượt , tính_năng tốt",0,0,0,1,0,0,0,0,0
1390,r-53159746,máy sài tốt nhưng_mà sao giao_nguyên thùng máy giao hàng trưng_bày . có_vẻ hài_lòng lắm . biết máy mới 100,0,0,1,0,1,0,0,0,1
1391,r-52406129,"mua tối_qua 318 về mình gặp trình_trạng wifi kết_nối , trong điện_thoại sử_dụng wifi bình_thường",0,0,0,0,0,2,0,0,0
1392,r-52297575,"sản_phẩm tốt , nhân_viên tư_vấn nhiệt_tình",0,1,0,0,0,0,0,0,0
1393,r-52263216,"bạn đầu còn khá nhìu lỗi , khắc_phục từ_từ đến hiện_tại tạm ổn",0,0,0,0,0,0,0,0,0
1394,r-51998948,"máy mượt , màn_hình tốt . chăng_xài 11 quen lắm thôi . vote 5 sao sản_phẩm điện_máy",0,0,0,1,0,1,0,0,0
1395,r-54668388,"máy chạy tương_đối nhanh , hơn 1 tuần lỗi màn_hình đen , cài chạy bình_thường , còn trong thời_gian theo_dõi máy .",0,0,0,2,0,2,0,0,0
1396,r-53653595,máy nhược_điểm nút nguồn không đèn nút mà_lại ở cạnh máy bật máy không biết bật hay bàn_phím không đèn làm_việc buổi tối không thuận_tiện .,0,0,0,0,0,2,0,0,0
1397,r-52756966,"pin hơi yếu mặc_dù máy mới mua , chơi game khá nóng , phím hướng lên_xuống khá nhỏ , mới mua lỗi wifi khởi_động máy , còn ổn trong tầm giá",0,0,0,0,0,2,0,0,0
1398,r-54547093,"sản_phẩm tầm_trung anh_chị dùng khối văn_phòng , ngoại_hình sang_trọng , nhỏ gọn đặc_biệt nhẹ mang đi cảm_giác thoải_mái . hii",0,0,0,0,0,0,0,0,1
1399,r-53736368,"laptop dùng tốt , nhân_viên tư_vấn nhiệt_tình , cẩn_thận",0,1,0,0,0,0,0,0,0
1400,r-52883518,"mọi thứ ổn , nhanh , nhaỵ , có_điều thích ở lâu_lâu wifi load chậm , kết_nối wifi ổn lắm . mọi thứ tốt hết nha",0,0,2,2,0,2,0,0,0
1401,r-50282062,"máy dùng khá tốte hiệu_năng tốt , màn_hình ổn trong tầm_giá , pin dùng vụ thông_thường tới 5 tiếng . nhân_viên phục_vụ tốte",0,1,0,0,0,1,0,0,0
1402,r-53256508,"nhân_viên tư_vấn nhiệt_tình . điểm trừ lớn nhất mình thích con máy khe tản_nhiệt nằm giữa màn_hình , nghe nhạc_hoạc làm_việc 1 thôi khí nóng_phả màn_hình",0,1,0,0,0,2,0,0,0
1403,r-53201794,"quá tệ , thường_xuyên xảy ra lỗi",0,0,0,0,0,0,0,1,0
1404,r-52907039,"chất_lượng tốt , nhân_viên tư_vấn nhiệt_tình",0,1,0,0,0,0,0,0,0
1405,r-52830459,"sản_phẩm chính hãng , tốt mức giá . phong_cách phục_vụ tận_tình",0,1,0,0,1,0,0,0,0
1406,r-54244653,"nhìn bình_thường , nhỏ gọn . bật máy hay mất kết_nối wifi .",0,0,0,0,0,2,0,0,1
