,item_id,cmt_id,username,rating,comment
22385,289612,r-54206024,Chị Phương,4,tư_vấn nhiệt_tình
22387,289612,r-54205024,Anh Hải,5,nhân_viên nhiệt_tình dễ_thương
22390,289612,r-54204443,PHẠM THỊ TUYẾT HẠNH,5,nhân_viên nhiệt_tình khách_hàng
22398,289612,r-54110394,Nguyễn Mai Minh Tâm,4,"sản_phẩm dùng ổn_nha , đáng mua trải_nghiệm"
22399,289612,r-54107362,Hơn,5,đẹp . đủ tiện_nghi .
22400,289612,r-54105893,Huỳnh Hào Cương,5,"nhân_viên nhiệt_tình , dặn_dò kỹ_lưỡng phục_vụ ngoài mong_đợi tôi"
22412,289612,r-53997323,Chị Vy,5,tư_vấn nhiệt_tình dễ_thương
22415,289612,r-53968484,Nguyễn Thị Ý Thanh,5,"giao nhanh , nhân_viên hỗ_trợ nhiệt_tình"
22417,289612,r-53965888,Hoàng,5,"sản_phẩm tốt , dịch_vụ phục_vụ nhiệt_tình , giới_thiệu bạn_bè"
22420,289612,r-53928528,Bùi Thu Phương,5,bạn tư_vấn nhiẹt_tình mình ưng
22428,289612,r-53747027,Nguyễn Hạnh,4,"tốt , dịch_vụ tốt"
22433,289612,r-53690874,Ngân Nguyễn,4,đến hiện_tại apple watch chạy mượt_ko vấn_đề cảm_thấy hài_lòng sp
22434,289612,r-53689595,Lộ Bảo Anh,5,"giao hàng nhanh , đồng_hồ xài tiện_ích"
22435,289612,r-53646501,Võ Xuân Yến,5,"apple watch ko chê , thiết_kế gọn_nhẹ thời_trang , chức_năng tiện_lợi . pin sạc ngày hơi bất_tiện_xíu thôi"
22440,289612,r-53569955,Nguyễn Thị Thuý Phượng,5,hàng đúng sản_phẩm ok
22443,289612,r-53566768,Nguyễn thị thịnh,5,"đúng màu mình thích , giảm_giá mạnh , nhân_viên dễ_thương ,"
22451,289612,r-53293412,PHƯƠNG,4,"sử_dung mượt , màn_hình rộng"
22463,289612,r-52938076,NGA,5,nhận_viên gắn dây đeo ngược . vê tự google coi gan .
22491,289798,r-54747047,Bùi An Bảo Phương,5,oke . nhân_viên tư_vấn tốt . sp mượt
22492,289798,r-54746021,Yến,5,"sp tốt , nv tư_vấn nhiệt_tình ."
22500,289798,r-54645619,Anh Tuyên,3,sử_dụng nhanh hết pin
22504,289798,r-54511363,Kiên,5,bạn nhân_viên bán hàng nhiệt_tình vui_vẻ 10 điểm
22506,289798,r-54460904,Thuận,1,"apple watch mua mới 100 20 ngày sạc nứt vỏ , mang đi bảo hàng chôí , nói ở hãng 1 tháng cấp giấy bảo_hành . thật_sự cấp ở hcm . apple xem_thường người sử_dụng ."
22509,289798,r-54358263,Lê Sỹ Trung,5,quá ổn tầm giá
22510,289798,r-54299455,Huỳnh Minh Duy,4,đeo đẹp lợi_ích tính_năng lắm
22516,289798,r-54211701,Uyên,5,tuyệt_vời nhân_viên đến sản_phẩm
22519,289798,r-54180122,Chí Linh,4,tốt thiếu một_số tính_năng huyết_áp_hơi buồn
22520,289798,r-54141915,Khang Watch,5,"sản_phẩm tốt , pin dùng ổn yếu mình nghĩ ."
22528,289798,r-54041622,Việt Cường,5,nhân_viên giao hàng hỗ_trợ tốt
22531,289798,r-53985501,Nguyễn Anh Khoa,5,nhân_viên nhiệt_tình . giới_thiệu người_thân bạn_bè
22533,289798,r-53945912,Phan Tấn An,5,sản_phẩm tốt nhưng_mà mặt đồng_hồ dể sướt nha
22535,289798,r-53943253,Ngô Vĩnh Lập,5,"thời_trang , đẹp , nhân_viên nhiệt_tình , dùng thích lắm"
22536,289798,r-53929990,Anh Thuận,5,"sản_phẩm chạy mượt , pin 1.5 ngày , nói_chung oke"
22537,289798,r-53909579,Nguyễn Trường,5,sản_phẩm tốt_pin 1.5 ngày ko sài đêm 2 ngày
22538,289798,r-53887520,Anh Trung,5,khác bọt sơ_ri 3
22540,289798,r-53801814,Huy Thắng ,4,nhân_viên tư_vấn vui_vẻ thân_thiện sản_phẩm chất_lượng
22543,289798,r-53697023,Đinh Quang Thái,5,mượt . hàng chính hãng yên_tâm
22551,289798,r-53571569,Giang,4,tôi thấy hài_lòng sử_dụng dịch_vụ điện_máy xanh
22553,289798,r-53537462,Lâm Văn Cường,3,bình_thường thiếu tính_năng đo điện_tâm_đồ
22554,289798,r-53529531,Trịnh Thái Thượng Hoàng,2,mới lấy hàng lỗi dây sạc
22557,289798,r-53273425,DUY,5,"đồng_hồ đẹp . màn_hình nhạy_mượt , gọi nghe ok"
22559,289798,r-53179516,DUY,5,"sản_phẩm chính_hãng , hậu_mãi tốt"
22560,289798,r-53136038,GIANG,5,xài mượt . ok . pin lâu
22562,289798,r-53065211,Phạm Văn Tuấn,4,"mua đúng dịp sale , giảm 500 k . 6990 k midnight blue . bảo_hành đúng 1 năm"
22563,289798,r-53057529,Nguyễn Hoàng Trí,5,"mua online , giảm_giá sâu , chất_lượng dùng 1 thời_gian trải_nghiệm ,"
22564,289798,r-53016329,Lê Được,5,sản_phẩm ok chê
22566,289798,r-52923988,Anh Ngân,5,"đồng_hồ mượt , hoạt_động tốt , pin_ổn , chip s8 hỗ_trợ lâu_dài , giá rẻ hơn model series 8 thời_điểm ra_mắt ."
22575,289798,r-54126104,Phạm Phong,5,dùng ok vấn_đề
22743,304166,r-54916134,LÊ VĂN HỢP,4,hàng đẹp viền_nhụa dễ chầy_xước dùng dk 3 tháng viền_xước quá . viền mạ crom thôi ko kim_loại họ đưa tin
22752,304166,r-54670729,Bùi thành long,5,mua thời_gian trải_nghiệm 5 sao nhân_viên tư_vấn nhiệt_tình
22754,304166,r-54635345,Hoàng Công Bính,5,"đồng_hồ nữ đeo đẹp , dây_mềm , tuy_nhiên quen hơi khó đeo . sản_phẩm xiaomi chất_lượng lăn_tăn ."
22755,304166,r-54634428,Phươnh,4,mới mua 2 tháng bắt_gps chậm
22761,304166,r-54445311,Phạm Văn Xuân,3,hay mất thông_báo dùng iphone . tắt mở bluetooth mới nhận thông_báo đồng_hồ .
22762,304166,r-54444774,Hưng,5,"pin trâu lắm , sài_mượt , màn_hình đẹp"
22765,304166,r-54430511,Anh Tịnh,5,"đồng_hồ khá ổn , app điện_thoại quá hạ_chế , hạn_chế tính_năng"
22766,304166,r-54417315,Anh Long,4,sản_phẩm dùng khá ok_pin lâu 10 ngày sử_dụng
22767,304166,r-54398643,Long,2,nhận thông_báo tin nhắn dù điện_thoại hiện ầm_ầm
22769,304166,r-54309501,Luu Thanh Trung,4,pin dùng khoảng 45 ngày . ko lâu ngày quảng_caó . clip hướng_dẫn sử_dụng khách_hàng . thks
22771,304166,r-54272274,Nguyễn Văn Tùng,3,cuộc_gọi hiện tên trong danh_bạ điện_thoại . hiện số
22776,304166,r-54220714,Tâm Đỗ,3,"3 tuần sử_dụng , phần_mềm khá ổn , độ trẽ thấp nghe gọi ổn trong tầm giá , phần viền mặt đồng_hồ chóc_xi 2 tuần sử_dụng"
22777,304166,r-54206033,Nguyễn  Sang,5,quá ok . pin quá ok
22778,304166,r-54199719,Chị Hà,4,"sản_phẩm thiết_kế_năng đông , tiện sử_dụng ."
22779,304166,r-54198467,Trần Thị Hồng Hạnh,4,đồng_hồ kết_nối nhanh nói_chung ok
22780,304166,r-54195947,Trần đăng Phong,1,sao kết_nối iphone 12 promax . kết_nối hiện blutooth nhận tin nhắn thông_báo . ko nhận cuộc_gọi gọi đi
22781,304166,r-54178354,Nguyễn Đình Đạt,3,pin dùng quảng_caó . tôi tắt hầu_hết chức_năng 3 ngày
22789,304166,r-54120724,Anh Hoà,4,đầu kết_nối hơi khó_khăn . xóa đi tải . bây_giờ tạm ổn ko sau_này ko .
22790,304166,r-54119527,VŨ THỊ THƠM,4,"đồng_hồ hình_thức khá đẹp . nhận thông_báo tất_cả cuộc_gọi , tin_nhắn . tuy_nhiên pin sử_dụng quảng_cáo sử_dụng 3,5 ngày thôi ."
22794,304166,r-54110980,Vũ Văn Duy,4,"sp sử_dụng tốt , ok trong tầm giá"
22797,304166,r-54108178,Nguyễn Thành Nhân,5,sản_phẩm tốt trong phân_khúc giá nghe gọi rõ
22802,304166,r-54101352,NGUYỄN THANH TOÀN,3,lắc xem giờ nhạy lắm . bổ_sung thêm nhận cuộc_gọi zalo
22803,304166,r-54101115,Phan Phú Lộc,5,"mang đẹp , trẻ_trung_phong_cách ."
22809,304166,r-54100464,Bác Muồn,4,đồng_hồ thông_minh dùng tốt lắm . pin 10 ngày sạc 1 lần
22810,304166,r-54100368,Nguyễn Hữu Sinh,5,"ổn trong tầm_giá , pin trâu . nhân_viên hướng_dẫn nhiệt_tình , thân_thiện ."
22813,304166,r-54100152,Phạm Minh Tuấn,4,tốt nhận cuộc_gọi zalo message android tuyệt
22817,304166,r-54099793,Quang Dũng,4,"pin ko qc , còn ok trong tầm giá"
22818,304166,r-54099767,Minh,5,số đẹp tốt
22820,304166,r-54099694,TRẦN QUANG HƯNG,4,ngoài loa nghe hơi vỡ tiếng mọi thứ ổn .
22827,304166,r-54099548,NGUYỄN THỊ VÂN,4,"kiểu_dáng đẹp , đeo tay nhìn sang"
22828,304166,r-54099530,Phạm Ngọc Anh,3,"khả_năng hiển_thị quá ít , mua ít dùng tính tiện_dụng ko cao"
22829,304166,r-54099501,NGUYỄN THANH TẤN,5,hàng xiaomi chất_lượng khỏi bàn
22832,304166,r-54099483,LÊ NGUYỄN TUẤN PHI,5,bạn tư_vấn ư nhiệt_tình hiểu ý khách_hàng . sản_phẩm mua sp mới time trải_nghiệm . xin cảm_ơn tgdđ . 364 thđ phan_thiết .
22841,304166,r-54099254,Phan Van My,3,hình_như loa hời rè
22849,304166,r-54080247,Cô Diệu Như,2,mới mua bi_sọc màn_hình
22851,304166,r-54079392,Nguyễn Trắng,3,"đồng_hồ k . hiển_thị tin nhắn_zalo , tin nhắn điện_thoại nghe gọi danh_bạ điện_thoại nói_chung thua miban chán"
22855,304166,r-54076942,Anh Xuân Quang,3,"pin quá 3 ngày khác quảng_cáo 12 ngày . app dùng ios font chữ xấu , đồng_bộ danh_bạ cuộc_gọi tới hiện_số , hiện tên . mẫu_mã hiện_đại , dây cải_tiến kiểu dấu dây ."
22856,304166,r-54076831,LÊ THỊ TÚ QUYÊN,3,tự ngắt kết_nối nh lần
22858,304166,r-54075501,Phạm Tuyết Minh,5,sản phảm đẹp . hài_lòng
22859,304166,r-54075287,Lê Văn Bảo,3,nhờ tư_vấn cài_đặt nhận cuộc_gọi zalo
22866,304166,r-54074804,Lê Tuấn Anh,4,sản_phẩm khá tốt mình trải_nghiệm
22870,304166,r-54073981,Nguyễn Quang Toàn,5,"quá tuyệt_vời trong tầm_giá . màn_hình sắc_nét , cảm_ứng mượt_mà , tùy chọn phong_phú . thêm nghe , gọi , thông_báo . quá ok"
22872,304166,r-54073791,Lan,4,bên ngoài kiểu_dáng đẹp
22873,304166,r-54073782,CÔNG TY TNHH THIẾT KẾ - XÂY DỰNG MÔ HÌNH VIỆT,4,"good , mặt hơi dày tý"
22874,304166,r-54073568,Sang,5,tôi hài_lòng sản_phẩm
22881,304166,r-54072906,A Tùng,4,cơ_bản tốt tôi không_thể đồng_bộ mi fitness strava
22894,304166,r-54070165,TRẦN ĐĂNG VƯỢNG,5,"giá_thành ổn , khuyến_mãi hấp_dẫn , chất_lượng dùng thêm một thời_gian mới đánh_giá ."
22895,304166,r-54069911,Tạ Hồng Quân,4,nhận cuộc_gọi zalo thu_hút khách_hàng hơn
22896,304166,r-54069029,Nguyễn Thu Hằng,5,dùng thích v mua đợt 84164 còn tặng tai nghe chống ồn nghe phê .
22900,304166,r-54066407,Kiều Vỹ,5,nhân_viên nhiệt_tình . đồng_hồ sài ok_nha . đáng đồng_tiền lắm nha
22901,304166,r-54066305,Nguyễn Thành Trung,5,sản_phẩm tốt trong tầm giá
22903,304166,r-54066193,Hoá,5,nhân_viên bán hàng tên trân tư_vấn tốt .
22904,304166,r-54065974,Nguyễn Hoàng Việt,4,"máy khá mượt_mà , gps chuẩn . pin trâu"
22906,304166,r-54065845,Trà Mi,5,đồng_hồ dùng thích . pin dùng tuần . máy nhẹ_nhàng .
22909,304166,r-54065465,Anh Hải,5,"sản_phẩm tốt tầm_giá , xài ok"
22910,304166,r-54065442,115291 - Nguyễn Thế Vinh,5,"sản_phẩm tốt , nhân_viên tư_vấn nhiệt_tình , vui_vẻ , tỉ_mỉ , hài_lòng về dịch_vụ chăm_sóc khách_hàng sản_phẩm"
22911,304166,r-54065427,Nguyễn Quang Huy,5,"sản_phẩm tốt , phù_hợp giá tiền . tặng tai nghe"
22913,304166,r-54065396,CHỊ Tú,5,"đồng_hồ kết_nối nhanh , loa nghe gọi rõ to , pin tốt"
22914,304166,r-54065006,Nguyễn Hoàng Anh,4,tốt tầm giá
22943,306530,r-54938068,Chị Thảo,1,mới dùg đúng 15 ngày dô nuoc hư màn hìnhchỉ rữa tayvay ma kháng nuoc ip67
22944,306530,r-54864230,Nguyễn Phước Hoài,5,đẹp pin trâu xài êm
22947,306530,r-54768656,Huỳnh Khiêm,4,sản_phẩm tốt giá sản_phẩm
22953,306530,r-54756303,Lê Thị Nga,5,sp tốt . giá rẻ . mua
22954,306530,r-54756137,LÊ MINH HỮU THỌ,5,đồng_hồ xài tốt
22958,306530,r-54755983,CHỊ NGỌC,4,đẹp mau hêt pin
22960,306530,r-54754798,ĐOÀN TUẤN ANH,5,đồng_hồ tốt trong tầm_giá . pin khỏe nghe gọi tốt .
22966,306530,r-54748004,Duy,3,pin quá kém quảng_cáo máy nóng nhân_viên nhiệt_tình
22972,306530,r-54747325,Phan Hào Nam,5,sd rõ . giao hàng nhiệt_tình đúng hẹn . đáng 5 sao
22974,306530,r-54746905,Đoàn Thị Tuyết Lan,4,"sản_phẩm đẹp , đeo tay"
22980,306530,r-54737820,Thùy Trâm,5,nhân_viên phục_vụ nhiệt_tình
22981,306530,r-54734155,Võ Quang Khánh,2,"dịch_vụ ngoại_hình sản_phẩm tốt . tuy_nhiên , pin sạc đầy dùng 1 ngày , tối_đa 1,5 ngày . ko quảng_caó , trải_nghiệm ko tốt"
23003,282959,r-54400252,Lê Thị Vui,5,đồng_hồ dùng tốt
23004,282959,r-54400099,Anh Thơ,4,đồng_hồ lắc mở_màng hình_hơi chậm_xíu
23007,282959,r-54399230,Ngô Quang Tùng,5,"sản_phẩm đẹp , người bán tư_vấn nhiệt_tình"
23011,282959,r-54398226,Em Quỳnh,5,hàng ưng_ý
23015,282959,r-54397357,Tran Thi Thanh Thuý,4,"san pham tot , chat luong"
23017,282959,r-54397325,Nhung,5,tuyệt_vời . chim_ưng nha shop
23021,282959,r-54363345,Lê Thị Nga,3,mình thấy một_vài vết trầy_xước ở mặt đồng_hồ
23026,282959,r-54288029,Trần Minh Bảo,5,mới mua cảm_thấy ok sài tg coi đánh_giá
23034,282959,r-54217090,Nguyễn Thanh Nam,1,"sản_phẩm dùng 3 ngày , nghỉ lễ biết còn bảo_hành"
23036,282959,r-54189294,Thành ,2,"biết đế sạt hư hay đồng_hồ sạt sạt gần 2 tiếng 2 , pin"
23037,282959,r-54181259,Nga,3,"đồng_hồ bjnh_thường , ko chức_năng , ko tìm_hiểu kỹ mua"
23038,282959,r-54180910,Trịnh Bé Tám,5,"sp đúng hình , kết_nối thông_báo tốt"
23046,282959,r-54107818,Pham Ngoc Trung,5,sản_phẩm tốt tôi khá hài_lòng
23051,282959,r-54097596,Anh Quý,4,pin bền tối_đa 8 ngày
23052,282959,r-54083367,BEF0B4125366,4,"tốt trong tầm giá , dây đeo mềm đẹp thoải_mái"
23057,282959,r-53998941,Nguyễn Minh,2,"đo huyết_áp quá ko chính_xác , thấy kết_quả 14080 , 14181 , 14383 cho_dù đo ai"
23060,282959,r-53972948,Nguyễn Thị Thanh Loan,5,"chức_năng tương_đối chính_xác , pin trâu , 4 ngày hết 50 pin"
23061,282959,r-53966251,Phan Văn Hữu,3,sử_dụng thấy ổn
23069,282959,r-53895039,Uyên,5,phụ vụ tốt sp ok
23080,282959,r-53765906,Nguyễn Thành Trọng,5,sản_phẩm tốt . giá_cả quá rẽ . lâu hết pin .
23081,282959,r-53755722,Lê Văn Vỹ,5,đồng_hồ đẹp anh giao hàng đẹp
23087,282959,r-53741313,LE NGUYEN HUYNH NHU,5,sản_phẩm tốt giao_diện đẹp thay hình nền cá_nhân
23088,282959,r-53740967,Chị Ngọc,5,sản_phẩm tốt ok
23091,282959,r-53740605,Nguyễn Phi Long,3,"mua sản_phẩm ngày 52 . gần 1 tháng sử_dụng , sạc_pin lần thứ 3 pin đổi khác"
23093,282959,r-53718040,Lan Phuong,4,đồng_hồ giá_cả hợp_lý dùng ok
23094,282959,r-53713391,Huỳnh Thảo Sương,5,ổn . tôi mua nhà tôi .
23096,282959,r-53699587,Trần Mỹ Hảo,4,"sản_phẩm tốt , giá_cả hợp_lý"
23097,282959,r-53693953,Hùng Nguyễn ,3,"đồng_hồ sử_dụng ổn . cốc sạc kg ,"
23098,282959,r-53683097,Triệu Tấn Lộc,5,sản_phẩm ổn trong tầm giá giá cách tính_năng ok
23099,282959,r-53680607,Lê Hoàng Quân,4,"sản_phẩm tốt , đúng mô_tả , giao hàng nhanh , nhân_viên lịch_sự ."
23100,282959,r-53680598,Hồ bảo liêm,5,sản_phẩm tốt dùng it_tiện lợi
23102,282959,r-53664696,Võ Thị Hoài Nhi,3,hong kết_nối duoc vơi zalo . tiếc quá
23106,282959,r-53578295,Đã mua hàng,5,giá quá ok
23108,282959,r-53575198,Chị Hương,4,it xài đi đâu mới đeo đánh_giá
23110,282959,r-53571781,Đoàn Thảo,4,dùng một thời_gian thấy ôk
23111,282959,r-53571763,Huy,5,sản_phẩm tốtnhân_viên nhiệt_tình
23113,282959,r-53512527,NGUYỄN THANH THÚY,4,thêm dây đen tốt hơn
23118,282959,r-53470503,NGUYỄN HOÀNG DƯƠNG,5,ngonnn trong tầm_giá . tốt tốt
23122,282959,r-53434998,Kim Ngân,1,mua đeo ngày nào đem gửi sửa tận 2 lần . ko đo bước chân . ko đo nhịp tim . ko đo giấc_ngủ . ko hiển_thị 1 hết ngoại_trừ giờ chắc cảm_biến hư hay sao
23123,282959,r-53434891,Tú,4,dùng tốt trong tầm tiền
23125,282959,r-53427757,Nguyễn Ngân,4,giá 490 k quá ổn . mua .
23127,282959,r-53398016,LẠP,5,"giao nhanh , hàng ok"
23132,282959,r-53315275,XUÂN,5,đồng_hồ tốt đúng mô_tả
23138,282959,r-52847478,THUY,3,tính cwlo_ko đúng lắm . mới mua xong giờ giảm_giá
23140,282959,r-52780311,BÙI THỊ TRANG,5,mình hỏi bán riêng sạc ko mình mất sạc
23144,282959,r-52657436,TI N,5,"sản_phẩm hoạt_động tốt , vấn_đề phát_sinh"
23146,282959,r-52616746,NGUYỄN,3,"ứng_dụng iso , không_thể tải thêm app thông_báo ."
23148,282959,r-52506115,Thuỳ Linh,4,"mua thời_điểm sale giá tốt , đồng_hồ đẹp . mới sử_dụng thấy khá ổn trong tầm giá"
23149,282959,r-52457092,HẢI,4,"dùng thích , pin dùng lâu"
23151,282959,r-52307880,Kl,5,"đồng_hồ đẹp . tuy_nhiên nhanh hết pin tầm 2,3 ngày hết"
23153,282959,r-52307480,Thảo,5,đồng_hồ dùng tốt . bền đẹp_hợp thời_trang_hợp phong_cách
23156,282959,r-52303116,Nhi,4,đồng_hồ đẹp_hợp mọi người tay bé
23157,282959,r-52303083,Thuỷ,5,"mẫu_mã đẹp , hàng tốt"
23162,282959,r-52302735,Trâm,5,đồng_hồ xinh mình kết_nối nhận tin nhắn trong đồng_hồ
23219,304893,r-54684142,Lâm Thiên Phúc,5,sp sang đẹp mua được_giá tốt
23223,304893,r-54557599,Bùi Hằng,5,"xịn , đeo đẹp lắm , tính_năng cảm_ứng mượt"
23226,304893,r-54517630,Tuấn,5,đồng_hồ đẹp sang_trọng
23233,302244,r-54745699,Nguyễn Tiến Nam,5,"dùng tốt , cổ_tay bé dùng nhé . mua bạn nào ngân_sách thấp ."
23235,302244,r-54719854,Quang,5,"pin tốt , thông_báo nhanh"
23237,302244,r-54589823,Chu Dung,5,giao hang nhanh sản_phẩm ok
23241,302244,r-54531864,Tô Trần Quỳnh My,5,"đồng_hồ đẹp , màn_hình sáng mượt , dây đeo êm , giá sale rẻ trải_nghiệm tuyệt_vời"
23242,302244,r-54482357,Bảo,5,"trọng_lượng nhẹ , giao_diện mượt , gọn . thông_báo đối_với android nhận cuộc_gọi zalo thôi ."
23244,302244,r-54458200,Lê Thị Hải Anh,4,mình cảm_thấy vòng đeo tốt
23245,302244,r-54457044,Anh Thức,4,sản_phẩm tốt trong tầm giá
23250,302244,r-54340535,Quốc Thắng,4,sp đúng mô_tả
23251,302244,r-54272159,Từ Dung,2,pin dùng 4 ngày . quảng_cáo 12 ngày
23252,302244,r-54266908,Hồ Xuân Hiếu,5,tốt trong tầm_giá . pin trâu .
23255,302244,r-54201884,Chị Hằng,5,pin dùng lâu . theo_dõi giấc_ngủ chuẩn .
23258,302244,r-54089760,Hà Hiếu,5,"sản_phẩm hợp túi_tiền , đủ chức_năng cần_thiết , pin tốt"
23259,302244,r-54083959,Anh Hậu,5,"pin sử_dụng gần 10 ngày . lướt mượt , dây đeo mềm_ko gây đau đeo . mình đeo ngày , cảm_giác nhẹ , thoải_mái ."
23261,302244,r-53990834,Đoàn Hồng Sơn,5,xài ok ko chê
23263,302244,r-53952408,Anh Mạnh,5,giá rẻ chức_năng quá ok
23266,302244,r-53921763,Đinh Tâm,4,pin ổn mình dùng 11 ngày .
23269,302244,r-53836934,NGÔ THỊ THU HIỀN,5,"đồng_hồ dễ_thương quá , nhân_viên hướng_dẫn nhiệt_tình"
23277,302244,r-53747472,Trần Văn Khiêm,5,mình thích sản_phẩm tính_năng theo_dõi sức khõe chi_tiết tính thời_trang thời_lượng pin tương_đối ổn
23293,305882,r-54655797,Liêm,4,"màn_hình đẹp_pin trung_bình khoảng 5 ngày . chức_năng tập_thể_dục đặc_biệt chạy bộ , đo nhịp tim sp02 chính_xác"
23296,305882,r-54542124,Lưu Hoài Thương Khánh,5,"quá tốt , đối_với tôi"
23297,305882,r-54512433,Lê Trần Tùng,4,tiện_lợi . thông_minh . có_điều pin xài 1 tuần
23299,305882,r-54446360,Nguyễn Hoàng Long,5,"máy nhẹ , dễ sử_dụng , tính_năng hữu_ích đặc_biệt pin_xài ok . note mình tay nhỏ 15 cm , đeo ổn"
23300,305882,r-54444859,Nguyễn Huy Minh,5,"đồng_hồ cơ_bản bền_bỉ , đẹp"
23301,305882,r-54334897,Vũ,5,hài_lòng về sản_phẩm
23400,305881,r-54397943,Minh,4,đóng_gói tốt . nguyên_seal . đúng màu_sắc phiên_bản đặt_hàng . về chất_lượng sản_phẩm đánh_giá trong quá_trình sử_dụng .
23401,305881,r-54397860,Bùi Văn Hưng,5,tôi hài_lòng về chất_lượng dịch_vụ
23404,305881,r-54264627,TRẦN LÊ HOÀNG DUY PHƯƠNG,5,"tốt , thời_lượng pin ok , hlv chạy bộ ok"
23405,299679,r-54909934,Nguyễn Trung Phong,3,sạc 98 100
23408,299679,r-54685973,Đỗ Hoài Thịnh,5,"tốt , chống nước 50 m"
23420,299679,r-54370559,Phong,5,sản_phẩm xài ok
23421,299679,r-54338527,Chị Thảo,4,tốt . pin trâu
23425,299679,r-54223332,Đào gia,2,tải loại app kết_nối . cay
23426,299679,r-54209329,Lưu Vũ Thành Đạt,2,mình muốn bảo_hành thì_ra cửa_hàng gần nhất con mình sạc ko nguồn
23427,299679,r-54190563,Nguyễn Bá Cường,5,đáng đồng_tiền bát gạo .
23429,299679,r-54159880,Hoàng Thị Hường,5,tiện_lợi hình_thức thẩm_mỹ đẹp .
23433,299679,r-54129872,Nguyễn Thị Minh Thư,3,"sản_phẩm mới mới mua 10 ngày đeo tay mới 4 ngày sộc màng_hình , lỗi hãng phép đổi mới gửi đồng_hồ về hãng sửa 10 đến 15 ngày"
23434,299679,r-54129744,Anh Thái,5,sản_phẩm dùng tốt . giới_thiệu bạn_bè dùng
23437,299679,r-54062593,Anh Khôi,2,tính_năng hiển_thị cuộc_gọi mọi người cân_nhắc mua
23438,299679,r-54046941,Nguyễn Xuân Hoa,5,"mọi người đọc kỹ hướng_dẫn sử_dụng trong realme link dùng ổn , theo_dõi nhịp tim nhưng_mà chỉ_số spo2 hoặc căng_thẳng đo thường_xuyên"
23441,299679,r-53990621,Võ Văn Vinh,5,tốt trong tầm giá .
23449,299679,r-53903532,Hà,4,báo_thức bình_thường .
23454,299679,r-53828766,Nguyễn Duy Trung,5,mới xài thấy êm lắm
23455,299679,r-53793672,Nguyễn Thanh Huyền,5,"sản_phẩm chất_lượng , l tiện_ích phù_hợp"
23457,299679,r-53775933,Sang,5,83 tặng vợ hết ý
23462,299679,r-53728849,Tuấn anh,5,"đồng_hồ đẹp , rẻ"
23463,299679,r-53722471,Ngô Hoài,4,"xài tốt , có_điều pin 7 ngày quảng_cáo 12 ngày ."
23469,299679,r-53685175,Le thái,2,ít tính_năng . ko chế_độ đo nhịp tim hay spo2 liên_tục . app quản_lý xấu . ko thân_thiện . màn lcd . mình mới mua đi loanh_quanh trong phòng ko_đo bước chân . rung_yếu hơn con oppo band .
23470,299679,r-53684612,Tuan,1,quá tệ . đo số_liệu chính_xác . spo2 đo . hay mất kết_nối điện_thoại
23473,299679,r-53644263,Võ Tấn Vàng,5,sản_phẩm tốt giá_thành ổn phù_hợp giới trẻ
23479,299679,r-53533237,Nguyễn Minh Tâm,5,chất_lượng tốt gặp vấn_đề
23480,299679,r-53524243,Vũ Huy Doanh,4,thỉnh_thoảng mất kết_nối gần điện_thoại
23481,299679,r-53502163,Đậu Bá Quân,3,"chức_năng ổn , pin_sạc trong 2 giờ 99 dừng ở . thời_gian sử_dụng liên_tục khoảng 6 ngày bằng 1 nửa thời_gian trong quảng_cáo"
23500,289804,r-54862841,Nguyen Thi Yen Nhi,5,nhân_viên nhiệt_tình vui_vẻ
23503,289804,r-54180142,Thảo,4,đồng_hồ chạy tốt nhân_viên bán hàng vui_vẻ hướng_dẫn tận_tình
23504,289804,r-54132124,Nguyễn Trọng Ninh,4,"dùng mượt , tốt dòng đồng_hồ pin 1618 tiếng"
23505,289804,r-54094607,Chị Nga,4,"sản_phẩm tốt , ưng_ý"
23510,289804,r-53725910,Như Ý,4,thời_gian sử_dụng pin hơi ít
23512,289804,r-53718209,Nguyễn Thị Đoan Trang,4,đồng_hồ ok nhanh hết pin quá
23513,289804,r-53586532,Lê Ngọc Trọng,5,tốt mượt . nhân_viên nhiệt_tình
23516,289804,r-53431916,MIÊN,5,tôi mua đồng_hồ thông_minh củ dây sạc điện_thoại dùng sản_phẩm tốt nhân_viên tư_vấn nhiệt_tình chu_đaó . tôi chân_thành cảm_ơn nhé
23518,289804,r-53140063,Chị Ngọc,5,"đồng_hồ đẹp , sang . nhân_viên tận_tình chu_đáo"
23519,289804,r-53048914,ANH,5,"sản_phẩm đẹp , nhân_viên chăm_sóc tốt , đặc_biệt em thắm"
23537,289610,r-54609393,Chị Trang,5,cảm_nhận mình về sản_phẩm tốt
23539,289610,r-54472785,Trần Ngọc Sanh,5,giá quá tốt . nay mwg giá còn rẻ hơn xách tay
23546,289610,r-54301661,Nguyễn Hùng Phúc,5,"đông hồ đẹp , tiện_lợi"
23552,289610,r-54160808,Tá,1,"mua máy chờ quá lâu mặc_dù thanh_toán đầy_đủ truóc , bực"
23556,289610,r-54122554,chú phong,5,đồng_hồ tốt pin mau hết quá
23565,289610,r-53902865,Duy,5,hài_lòng chất_lượng sản_phẩm
23573,289610,r-53422751,HOAN,5,"tốt , nv tư_vấn nhiệt_tinhd"
23576,289610,r-53294657,MINH,5,đồng_hồ đẹp sang xịn mịn
